image_id,class,bbox,width,height,area
e5416a97-a8ea-415f-928a-e75a5090cd46.jpg,Airplane,"(459, 2015, 543, 2122)",84,107,8988
e5416a97-a8ea-415f-928a-e75a5090cd46.jpg,Airplane,"(570, 1983, 673, 2076)",103,93,9579
e5416a97-a8ea-415f-928a-e75a5090cd46.jpg,Airplane,"(468, 2299, 587, 2401)",119,102,12138
e5416a97-a8ea-415f-928a-e75a5090cd46.jpg,Airplane,"(1099, 1207, 1181, 1317)",82,110,9020
e5416a97-a8ea-415f-928a-e75a5090cd46.jpg,Airplane,"(1193, 1158, 1289, 1277)",96,119,11424
e5416a97-a8ea-415f-928a-e75a5090cd46.jpg,Airplane,"(1297, 1144, 1391, 1252)",94,108,10152
e5416a97-a8ea-415f-928a-e75a5090cd46.jpg,Airplane,"(1615, 730, 1705, 869)",90,139,12510
e5416a97-a8ea-415f-928a-e75a5090cd46.jpg,Airplane,"(1566, 1000, 1663, 1136)",97,136,13192
e5416a97-a8ea-415f-928a-e75a5090cd46.jpg,Airplane,"(1679, 980, 1780, 1090)",101,110,11110
e5416a97-a8ea-415f-928a-e75a5090cd46.jpg,Airplane,"(1841, 808, 1974, 912)",133,104,13832
e5416a97-a8ea-415f-928a-e75a5090cd46.jpg,Airplane,"(1865, 628, 2054, 806)",189,178,33642
e5416a97-a8ea-415f-928a-e75a5090cd46.jpg,Airplane,"(1952, 459, 2122, 623)",170,164,27880
e5416a97-a8ea-415f-928a-e75a5090cd46.jpg,Airplane,"(2060, 360, 2190, 461)",130,101,13130
e5416a97-a8ea-415f-928a-e75a5090cd46.jpg,Airplane,"(2135, 213, 2265, 314)",130,101,13130
e5416a97-a8ea-415f-928a-e75a5090cd46.jpg,Airplane,"(2323, 297, 2516, 462)",193,165,31845
e5416a97-a8ea-415f-928a-e75a5090cd46.jpg,Airplane,"(2304, 472, 2429, 568)",125,96,12000
e5416a97-a8ea-415f-928a-e75a5090cd46.jpg,Airplane,"(2195, 589, 2424, 763)",229,174,39846
e5416a97-a8ea-415f-928a-e75a5090cd46.jpg,Airplane,"(2126, 758, 2326, 929)",200,171,34200
e5416a97-a8ea-415f-928a-e75a5090cd46.jpg,Truncated_airplane,"(2478, 27, 2557, 176)",79,149,11771
e5416a97-a8ea-415f-928a-e75a5090cd46.jpg,Airplane,"(1403, 1079, 1495, 1205)",92,126,11592
f82d64a6-3bfa-4612-bcbd-847a7d89c296.jpg,Airplane,"(1379, 429, 1470, 531)",91,102,9282
f82d64a6-3bfa-4612-bcbd-847a7d89c296.jpg,Airplane,"(1627, 248, 1707, 345)",80,97,7760
f82d64a6-3bfa-4612-bcbd-847a7d89c296.jpg,Airplane,"(1707, 128, 1836, 262)",129,134,17286
f82d64a6-3bfa-4612-bcbd-847a7d89c296.jpg,Airplane,"(1860, 65, 1948, 163)",88,98,8624
f82d64a6-3bfa-4612-bcbd-847a7d89c296.jpg,Airplane,"(1782, 626, 1913, 763)",131,137,17947
f82d64a6-3bfa-4612-bcbd-847a7d89c296.jpg,Airplane,"(1546, 944, 1690, 1072)",144,128,18432
f82d64a6-3bfa-4612-bcbd-847a7d89c296.jpg,Airplane,"(1506, 1106, 1646, 1250)",140,144,20160
f82d64a6-3bfa-4612-bcbd-847a7d89c296.jpg,Airplane,"(1495, 1291, 1673, 1444)",178,153,27234
f82d64a6-3bfa-4612-bcbd-847a7d89c296.jpg,Airplane,"(860, 1191, 1034, 1324)",174,133,23142
f82d64a6-3bfa-4612-bcbd-847a7d89c296.jpg,Airplane,"(715, 923, 814, 1019)",99,96,9504
f82d64a6-3bfa-4612-bcbd-847a7d89c296.jpg,Airplane,"(513, 780, 635, 931)",122,151,18422
f82d64a6-3bfa-4612-bcbd-847a7d89c296.jpg,Airplane,"(244, 1538, 328, 1653)",84,115,9660
f82d64a6-3bfa-4612-bcbd-847a7d89c296.jpg,Airplane,"(513, 1416, 651, 1557)",138,141,19458
f82d64a6-3bfa-4612-bcbd-847a7d89c296.jpg,Airplane,"(914, 1367, 1071, 1524)",157,157,24649
f82d64a6-3bfa-4612-bcbd-847a7d89c296.jpg,Airplane,"(929, 1557, 1112, 1724)",183,167,30561
f82d64a6-3bfa-4612-bcbd-847a7d89c296.jpg,Airplane,"(946, 1745, 1107, 1887)",161,142,22862
f82d64a6-3bfa-4612-bcbd-847a7d89c296.jpg,Airplane,"(994, 1906, 1133, 2024)",139,118,16402
f82d64a6-3bfa-4612-bcbd-847a7d89c296.jpg,Airplane,"(1011, 2212, 1169, 2359)",158,147,23226
f82d64a6-3bfa-4612-bcbd-847a7d89c296.jpg,Airplane,"(582, 1990, 730, 2138)",148,148,21904
f82d64a6-3bfa-4612-bcbd-847a7d89c296.jpg,Airplane,"(1550, 1669, 1722, 1856)",172,187,32164
f82d64a6-3bfa-4612-bcbd-847a7d89c296.jpg,Airplane,"(1514, 1496, 1682, 1643)",168,147,24696
f82d64a6-3bfa-4612-bcbd-847a7d89c296.jpg,Airplane,"(1952, 1550, 2111, 1682)",159,132,20988
f82d64a6-3bfa-4612-bcbd-847a7d89c296.jpg,Airplane,"(1642, 1951, 1742, 2044)",100,93,9300
f82d64a6-3bfa-4612-bcbd-847a7d89c296.jpg,Airplane,"(1666, 2190, 1781, 2286)",115,96,11040
f82d64a6-3bfa-4612-bcbd-847a7d89c296.jpg,Airplane,"(2025, 2169, 2189, 2322)",164,153,25092
a32efaae-a263-4570-903f-76cf9942742f.jpg,Airplane,"(41, 1564, 112, 1628)",71,64,4544
a32efaae-a263-4570-903f-76cf9942742f.jpg,Airplane,"(63, 1638, 136, 1701)",73,63,4599
a32efaae-a263-4570-903f-76cf9942742f.jpg,Airplane,"(89, 1710, 157, 1776)",68,66,4488
a32efaae-a263-4570-903f-76cf9942742f.jpg,Airplane,"(132, 1858, 201, 1930)",69,72,4968
a32efaae-a263-4570-903f-76cf9942742f.jpg,Airplane,"(177, 1446, 299, 1579)",122,133,16226
a32efaae-a263-4570-903f-76cf9942742f.jpg,Airplane,"(415, 1562, 475, 1647)",60,85,5100
a32efaae-a263-4570-903f-76cf9942742f.jpg,Airplane,"(487, 1592, 608, 1735)",121,143,17303
a32efaae-a263-4570-903f-76cf9942742f.jpg,Airplane,"(732, 1827, 816, 1901)",84,74,6216
a32efaae-a263-4570-903f-76cf9942742f.jpg,Airplane,"(694, 1926, 767, 1995)",73,69,5037
a32efaae-a263-4570-903f-76cf9942742f.jpg,Airplane,"(960, 1967, 1108, 2078)",148,111,16428
a32efaae-a263-4570-903f-76cf9942742f.jpg,Airplane,"(1040, 1845, 1170, 1959)",130,114,14820
a32efaae-a263-4570-903f-76cf9942742f.jpg,Airplane,"(1058, 1522, 1163, 1644)",105,122,12810
a32efaae-a263-4570-903f-76cf9942742f.jpg,Airplane,"(819, 1401, 925, 1552)",106,151,16006
a32efaae-a263-4570-903f-76cf9942742f.jpg,Airplane,"(707, 1353, 808, 1478)",101,125,12625
a32efaae-a263-4570-903f-76cf9942742f.jpg,Airplane,"(580, 1296, 691, 1432)",111,136,15096
a32efaae-a263-4570-903f-76cf9942742f.jpg,Airplane,"(486, 1278, 579, 1368)",93,90,8370
a32efaae-a263-4570-903f-76cf9942742f.jpg,Airplane,"(341, 1113, 459, 1224)",118,111,13098
a32efaae-a263-4570-903f-76cf9942742f.jpg,Airplane,"(507, 1060, 616, 1167)",109,107,11663
a32efaae-a263-4570-903f-76cf9942742f.jpg,Airplane,"(710, 1024, 811, 1156)",101,132,13332
a32efaae-a263-4570-903f-76cf9942742f.jpg,Airplane,"(993, 1164, 1094, 1298)",101,134,13534
a32efaae-a263-4570-903f-76cf9942742f.jpg,Airplane,"(1141, 1220, 1250, 1363)",109,143,15587
a32efaae-a263-4570-903f-76cf9942742f.jpg,Airplane,"(1415, 1328, 1538, 1467)",123,139,17097
a32efaae-a263-4570-903f-76cf9942742f.jpg,Airplane,"(1545, 1288, 1677, 1429)",132,141,18612
a32efaae-a263-4570-903f-76cf9942742f.jpg,Airplane,"(1551, 1622, 1619, 1712)",68,90,6120
a32efaae-a263-4570-903f-76cf9942742f.jpg,Airplane,"(1643, 1562, 1762, 1695)",119,133,15827
a32efaae-a263-4570-903f-76cf9942742f.jpg,Airplane,"(1386, 1792, 1506, 1901)",120,109,13080
a32efaae-a263-4570-903f-76cf9942742f.jpg,Airplane,"(1295, 2038, 1368, 2108)",73,70,5110
a32efaae-a263-4570-903f-76cf9942742f.jpg,Airplane,"(1291, 910, 1403, 1051)",112,141,15792
a32efaae-a263-4570-903f-76cf9942742f.jpg,Airplane,"(1808, 898, 1882, 990)",74,92,6808
a32efaae-a263-4570-903f-76cf9942742f.jpg,Airplane,"(1760, 736, 1836, 805)",76,69,5244
a32efaae-a263-4570-903f-76cf9942742f.jpg,Airplane,"(2020, 725, 2113, 788)",93,63,5859
a32efaae-a263-4570-903f-76cf9942742f.jpg,Airplane,"(1991, 653, 2079, 721)",88,68,5984
a32efaae-a263-4570-903f-76cf9942742f.jpg,Airplane,"(1965, 569, 2060, 645)",95,76,7220
a32efaae-a263-4570-903f-76cf9942742f.jpg,Airplane,"(2268, 495, 2418, 617)",150,122,18300
a32efaae-a263-4570-903f-76cf9942742f.jpg,Airplane,"(2318, 628, 2460, 737)",142,109,15478
a32efaae-a263-4570-903f-76cf9942742f.jpg,Airplane,"(2364, 738, 2500, 856)",136,118,16048
a32efaae-a263-4570-903f-76cf9942742f.jpg,Airplane,"(2306, 893, 2459, 1027)",153,134,20502
a32efaae-a263-4570-903f-76cf9942742f.jpg,Airplane,"(2067, 1142, 2144, 1234)",77,92,7084
a32efaae-a263-4570-903f-76cf9942742f.jpg,Airplane,"(1940, 1164, 2045, 1288)",105,124,13020
a32efaae-a263-4570-903f-76cf9942742f.jpg,Airplane,"(1808, 1208, 1920, 1327)",112,119,13328
a32efaae-a263-4570-903f-76cf9942742f.jpg,Airplane,"(2051, 1422, 2166, 1550)",115,128,14720
a32efaae-a263-4570-903f-76cf9942742f.jpg,Airplane,"(2180, 1378, 2295, 1507)",115,129,14835
a32efaae-a263-4570-903f-76cf9942742f.jpg,Airplane,"(2325, 1338, 2432, 1454)",107,116,12412
a32efaae-a263-4570-903f-76cf9942742f.jpg,Airplane,"(1889, 1474, 2002, 1608)",113,134,15142
a32efaae-a263-4570-903f-76cf9942742f.jpg,Airplane,"(2142, 1775, 2271, 1889)",129,114,14706
a32efaae-a263-4570-903f-76cf9942742f.jpg,Airplane,"(2172, 1903, 2316, 2021)",144,118,16992
a32efaae-a263-4570-903f-76cf9942742f.jpg,Airplane,"(1157, 2280, 1273, 2394)",116,114,13224
a32efaae-a263-4570-903f-76cf9942742f.jpg,Airplane,"(852, 2218, 979, 2326)",127,108,13716
a32efaae-a263-4570-903f-76cf9942742f.jpg,Airplane,"(616, 2182, 676, 2235)",60,53,3180
6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,Truncated_airplane,"(0, 682, 70, 748)",70,66,4620
6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,Truncated_airplane,"(0, 770, 82, 846)",82,76,6232
6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,Truncated_airplane,"(0, 1221, 70, 1295)",70,74,5180
6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,Truncated_airplane,"(0, 1357, 71, 1427)",71,70,4970
6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,Truncated_airplane,"(0, 1542, 72, 1613)",72,71,5112
6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,Truncated_airplane,"(0, 1811, 72, 1885)",72,74,5328
6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,Truncated_airplane,"(0, 1633, 61, 1705)",61,72,4392
6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,Truncated_airplane,"(1, 1994, 73, 2069)",72,75,5400
6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,Airplane,"(108, 605, 207, 672)",99,67,6633
6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,Airplane,"(373, 615, 465, 684)",92,69,6348
6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,Airplane,"(601, 686, 693, 752)",92,66,6072
6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,Airplane,"(854, 678, 926, 734)",72,56,4032
6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,Airplane,"(599, 936, 687, 995)",88,59,5192
6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,Airplane,"(591, 1088, 687, 1154)",96,66,6336
6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,Airplane,"(362, 1102, 454, 1177)",92,75,6900
6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,Airplane,"(356, 1403, 457, 1478)",101,75,7575
6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,Airplane,"(367, 1483, 460, 1562)",93,79,7347
6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,Airplane,"(367, 1574, 461, 1648)",94,74,6956
6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,Airplane,"(1002, 1127, 1075, 1176)",73,49,3577
6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,Airplane,"(979, 748, 1057, 802)",78,54,4212
6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,Airplane,"(987, 813, 1053, 862)",66,49,3234
6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,Airplane,"(986, 874, 1051, 925)",65,51,3315
6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,Airplane,"(1073, 608, 1122, 671)",49,63,3087
6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,Airplane,"(1215, 657, 1278, 713)",63,56,3528
6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,Airplane,"(1208, 775, 1268, 833)",60,58,3480
6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,Airplane,"(1208, 891, 1268, 942)",60,51,3060
6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,Airplane,"(1328, 943, 1408, 1039)",80,96,7680
6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,Airplane,"(1213, 1300, 1294, 1355)",81,55,4455
6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,Airplane,"(1201, 1371, 1280, 1430)",79,59,4661
6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,Airplane,"(1213, 1457, 1292, 1515)",79,58,4582
6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,Airplane,"(996, 1520, 1066, 1568)",70,48,3360
6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,Airplane,"(1482, 1372, 1533, 1448)",51,76,3876
6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,Airplane,"(1624, 1416, 1741, 1521)",117,105,12285
6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,Airplane,"(1646, 785, 1737, 858)",91,73,6643
6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,Airplane,"(1616, 636, 1741, 753)",125,117,14625
6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,Airplane,"(1861, 782, 1962, 857)",101,75,7575
6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,Airplane,"(1609, 400, 1667, 454)",58,54,3132
6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,Airplane,"(2200, 674, 2237, 721)",37,47,1739
6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,Airplane,"(2090, 1168, 2178, 1275)",88,107,9416
6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,Airplane,"(2214, 1156, 2292, 1265)",78,109,8502
6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,Airplane,"(581, 1658, 680, 1734)",99,76,7524
6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,Airplane,"(364, 1653, 465, 1727)",101,74,7474
6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,Airplane,"(344, 1738, 439, 1815)",95,77,7315
6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,Airplane,"(368, 1904, 473, 1990)",105,86,9030
6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,Airplane,"(382, 2001, 477, 2078)",95,77,7315
6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,Airplane,"(862, 1860, 920, 1944)",58,84,4872
6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,Airplane,"(992, 1678, 1062, 1733)",70,55,3850
6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,Airplane,"(1196, 1702, 1287, 1769)",91,67,6097
6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,Airplane,"(1234, 1850, 1318, 1925)",84,75,6300
6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,Airplane,"(396, 2295, 462, 2375)",66,80,5280
6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,Airplane,"(948, 2368, 1027, 2433)",79,65,5135
6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,Airplane,"(1893, 1933, 1984, 2012)",91,79,7189
6627e7c7-2fdd-4f3c-965e-b4d73d0a4cc2.jpg,Airplane,"(1878, 1820, 1959, 1891)",81,71,5751
eeb978ec-5945-4def-819a-4ea903b17c2d.jpg,Airplane,"(609, 398, 699, 501)",90,103,9270
eeb978ec-5945-4def-819a-4ea903b17c2d.jpg,Airplane,"(888, 396, 975, 498)",87,102,8874
eeb978ec-5945-4def-819a-4ea903b17c2d.jpg,Airplane,"(988, 399, 1075, 498)",87,99,8613
eeb978ec-5945-4def-819a-4ea903b17c2d.jpg,Airplane,"(1196, 401, 1281, 488)",85,87,7395
eeb978ec-5945-4def-819a-4ea903b17c2d.jpg,Airplane,"(1685, 401, 1771, 495)",86,94,8084
eeb978ec-5945-4def-819a-4ea903b17c2d.jpg,Airplane,"(1611, 125, 1710, 214)",99,89,8811
eeb978ec-5945-4def-819a-4ea903b17c2d.jpg,Airplane,"(1785, 663, 1871, 762)",86,99,8514
eeb978ec-5945-4def-819a-4ea903b17c2d.jpg,Airplane,"(2098, 667, 2184, 772)",86,105,9030
eeb978ec-5945-4def-819a-4ea903b17c2d.jpg,Airplane,"(1592, 715, 1679, 793)",87,78,6786
eeb978ec-5945-4def-819a-4ea903b17c2d.jpg,Airplane,"(1090, 673, 1175, 764)",85,91,7735
eeb978ec-5945-4def-819a-4ea903b17c2d.jpg,Airplane,"(889, 673, 970, 756)",81,83,6723
eeb978ec-5945-4def-819a-4ea903b17c2d.jpg,Airplane,"(795, 672, 879, 758)",84,86,7224
eeb978ec-5945-4def-819a-4ea903b17c2d.jpg,Airplane,"(2331, 1269, 2422, 1372)",91,103,9373
eeb978ec-5945-4def-819a-4ea903b17c2d.jpg,Airplane,"(2493, 1432, 2545, 1502)",52,70,3640
eeb978ec-5945-4def-819a-4ea903b17c2d.jpg,Airplane,"(2425, 1433, 2478, 1505)",53,72,3816
eeb978ec-5945-4def-819a-4ea903b17c2d.jpg,Airplane,"(2259, 1444, 2318, 1516)",59,72,4248
eeb978ec-5945-4def-819a-4ea903b17c2d.jpg,Airplane,"(2119, 1436, 2186, 1514)",67,78,5226
eeb978ec-5945-4def-819a-4ea903b17c2d.jpg,Airplane,"(1924, 1418, 2007, 1519)",83,101,8383
eeb978ec-5945-4def-819a-4ea903b17c2d.jpg,Airplane,"(1801, 1424, 1887, 1522)",86,98,8428
eeb978ec-5945-4def-819a-4ea903b17c2d.jpg,Airplane,"(1618, 1420, 1703, 1516)",85,96,8160
eeb978ec-5945-4def-819a-4ea903b17c2d.jpg,Airplane,"(1337, 1419, 1413, 1512)",76,93,7068
eeb978ec-5945-4def-819a-4ea903b17c2d.jpg,Airplane,"(1199, 1426, 1275, 1514)",76,88,6688
eeb978ec-5945-4def-819a-4ea903b17c2d.jpg,Airplane,"(1098, 1414, 1186, 1511)",88,97,8536
eeb978ec-5945-4def-819a-4ea903b17c2d.jpg,Airplane,"(990, 1413, 1066, 1511)",76,98,7448
eeb978ec-5945-4def-819a-4ea903b17c2d.jpg,Airplane,"(891, 1418, 969, 1516)",78,98,7644
eeb978ec-5945-4def-819a-4ea903b17c2d.jpg,Airplane,"(791, 1406, 886, 1524)",95,118,11210
eeb978ec-5945-4def-819a-4ea903b17c2d.jpg,Airplane,"(907, 1762, 988, 1852)",81,90,7290
eeb978ec-5945-4def-819a-4ea903b17c2d.jpg,Airplane,"(1002, 1764, 1084, 1855)",82,91,7462
eeb978ec-5945-4def-819a-4ea903b17c2d.jpg,Airplane,"(1127, 1732, 1266, 1861)",139,129,17931
eeb978ec-5945-4def-819a-4ea903b17c2d.jpg,Airplane,"(1308, 1730, 1399, 1846)",91,116,10556
eeb978ec-5945-4def-819a-4ea903b17c2d.jpg,Airplane,"(1789, 1758, 1868, 1847)",79,89,7031
eeb978ec-5945-4def-819a-4ea903b17c2d.jpg,Airplane,"(1892, 1925, 1984, 2058)",92,133,12236
eeb978ec-5945-4def-819a-4ea903b17c2d.jpg,Airplane,"(2262, 1775, 2330, 1851)",68,76,5168
eeb978ec-5945-4def-819a-4ea903b17c2d.jpg,Airplane,"(2491, 1784, 2546, 1862)",55,78,4290
eeb978ec-5945-4def-819a-4ea903b17c2d.jpg,Airplane,"(491, 1422, 573, 1513)",82,91,7462
eeb978ec-5945-4def-819a-4ea903b17c2d.jpg,Airplane,"(406, 1413, 483, 1508)",77,95,7315
eeb978ec-5945-4def-819a-4ea903b17c2d.jpg,Airplane,"(391, 1759, 479, 1858)",88,99,8712
eeb978ec-5945-4def-819a-4ea903b17c2d.jpg,Airplane,"(492, 1767, 567, 1859)",75,92,6900
eeb978ec-5945-4def-819a-4ea903b17c2d.jpg,Airplane,"(577, 1760, 662, 1854)",85,94,7990
eeb978ec-5945-4def-819a-4ea903b17c2d.jpg,Airplane,"(675, 1759, 760, 1851)",85,92,7820
eeb978ec-5945-4def-819a-4ea903b17c2d.jpg,Truncated_airplane,"(1575, 2492, 1677, 2557)",102,65,6630
ad36e699-4a1f-4891-b579-6e9ac3e54235.jpg,Truncated_airplane,"(712, 0, 807, 49)",95,49,4655
ad36e699-4a1f-4891-b579-6e9ac3e54235.jpg,Truncated_airplane,"(889, 2, 997, 52)",108,50,5400
ad36e699-4a1f-4891-b579-6e9ac3e54235.jpg,Truncated_airplane,"(1185, 1, 1282, 48)",97,47,4559
ad36e699-4a1f-4891-b579-6e9ac3e54235.jpg,Truncated_airplane,"(2162, 0, 2220, 42)",58,42,2436
ad36e699-4a1f-4891-b579-6e9ac3e54235.jpg,Truncated_airplane,"(2253, 0, 2301, 41)",48,41,1968
ad36e699-4a1f-4891-b579-6e9ac3e54235.jpg,Truncated_airplane,"(2338, 0, 2398, 31)",60,31,1860
ad36e699-4a1f-4891-b579-6e9ac3e54235.jpg,Airplane,"(696, 416, 789, 495)",93,79,7347
ad36e699-4a1f-4891-b579-6e9ac3e54235.jpg,Airplane,"(889, 399, 983, 493)",94,94,8836
ad36e699-4a1f-4891-b579-6e9ac3e54235.jpg,Airplane,"(1098, 406, 1192, 496)",94,90,8460
ad36e699-4a1f-4891-b579-6e9ac3e54235.jpg,Airplane,"(1196, 406, 1282, 490)",86,84,7224
ad36e699-4a1f-4891-b579-6e9ac3e54235.jpg,Airplane,"(1293, 403, 1374, 495)",81,92,7452
ad36e699-4a1f-4891-b579-6e9ac3e54235.jpg,Airplane,"(1598, 404, 1681, 496)",83,92,7636
ad36e699-4a1f-4891-b579-6e9ac3e54235.jpg,Airplane,"(1688, 410, 1775, 497)",87,87,7569
ad36e699-4a1f-4891-b579-6e9ac3e54235.jpg,Airplane,"(1777, 402, 1861, 496)",84,94,7896
ad36e699-4a1f-4891-b579-6e9ac3e54235.jpg,Airplane,"(1985, 411, 2062, 497)",77,86,6622
ad36e699-4a1f-4891-b579-6e9ac3e54235.jpg,Airplane,"(2095, 421, 2170, 507)",75,86,6450
ad36e699-4a1f-4891-b579-6e9ac3e54235.jpg,Airplane,"(2101, 672, 2182, 769)",81,97,7857
ad36e699-4a1f-4891-b579-6e9ac3e54235.jpg,Airplane,"(2011, 680, 2094, 761)",83,81,6723
ad36e699-4a1f-4891-b579-6e9ac3e54235.jpg,Airplane,"(1790, 667, 1869, 758)",79,91,7189
ad36e699-4a1f-4891-b579-6e9ac3e54235.jpg,Airplane,"(1692, 670, 1774, 758)",82,88,7216
ad36e699-4a1f-4891-b579-6e9ac3e54235.jpg,Airplane,"(1593, 709, 1681, 789)",88,80,7040
ad36e699-4a1f-4891-b579-6e9ac3e54235.jpg,Airplane,"(1373, 714, 1461, 804)",88,90,7920
ad36e699-4a1f-4891-b579-6e9ac3e54235.jpg,Airplane,"(1559, 964, 1658, 1046)",99,82,8118
ad36e699-4a1f-4891-b579-6e9ac3e54235.jpg,Airplane,"(1188, 667, 1273, 754)",85,87,7395
ad36e699-4a1f-4891-b579-6e9ac3e54235.jpg,Airplane,"(1101, 669, 1176, 753)",75,84,6300
ad36e699-4a1f-4891-b579-6e9ac3e54235.jpg,Airplane,"(895, 664, 970, 753)",75,89,6675
ad36e699-4a1f-4891-b579-6e9ac3e54235.jpg,Airplane,"(797, 661, 882, 752)",85,91,7735
ad36e699-4a1f-4891-b579-6e9ac3e54235.jpg,Airplane,"(693, 671, 786, 756)",93,85,7905
ad36e699-4a1f-4891-b579-6e9ac3e54235.jpg,Airplane,"(792, 1244, 901, 1339)",109,95,10355
ad36e699-4a1f-4891-b579-6e9ac3e54235.jpg,Airplane,"(402, 1429, 483, 1507)",81,78,6318
ad36e699-4a1f-4891-b579-6e9ac3e54235.jpg,Airplane,"(594, 1431, 687, 1514)",93,83,7719
ad36e699-4a1f-4891-b579-6e9ac3e54235.jpg,Airplane,"(1191, 1426, 1272, 1515)",81,89,7209
ad36e699-4a1f-4891-b579-6e9ac3e54235.jpg,Airplane,"(1325, 1416, 1418, 1508)",93,92,8556
ad36e699-4a1f-4891-b579-6e9ac3e54235.jpg,Airplane,"(1703, 1426, 1789, 1520)",86,94,8084
ad36e699-4a1f-4891-b579-6e9ac3e54235.jpg,Airplane,"(1919, 1428, 2001, 1520)",82,92,7544
ad36e699-4a1f-4891-b579-6e9ac3e54235.jpg,Airplane,"(2254, 1441, 2318, 1523)",64,82,5248
ad36e699-4a1f-4891-b579-6e9ac3e54235.jpg,Airplane,"(2192, 1774, 2257, 1848)",65,74,4810
ad36e699-4a1f-4891-b579-6e9ac3e54235.jpg,Airplane,"(2485, 1786, 2551, 1864)",66,78,5148
ad36e699-4a1f-4891-b579-6e9ac3e54235.jpg,Airplane,"(1899, 1764, 1990, 1869)",91,105,9555
ad36e699-4a1f-4891-b579-6e9ac3e54235.jpg,Airplane,"(1783, 1749, 1871, 1862)",88,113,9944
ad36e699-4a1f-4891-b579-6e9ac3e54235.jpg,Airplane,"(1124, 1732, 1264, 1862)",140,130,18200
ad36e699-4a1f-4891-b579-6e9ac3e54235.jpg,Airplane,"(909, 1761, 999, 1848)",90,87,7830
ad36e699-4a1f-4891-b579-6e9ac3e54235.jpg,Airplane,"(810, 1762, 890, 1857)",80,95,7600
ad36e699-4a1f-4891-b579-6e9ac3e54235.jpg,Airplane,"(674, 1755, 765, 1844)",91,89,8099
ad36e699-4a1f-4891-b579-6e9ac3e54235.jpg,Airplane,"(491, 1768, 567, 1863)",76,95,7220
